nichei,fiti,nichef,fitf,mu1,mu2,k1,w,h2,theta,sigma,ext.time,f.ext
13867,0.999999840095998,3.09218830911566,0.999999748184896,3.06008970518593,0.776566,0.776566,2.87042275965614,1,0.4,3.88283,1,4,0.001
13868,0.886464100039794,3.57188348889479,0.228190412792084,10.6245948176841,0.776566,1.553132,2.87042275965614,1,0.4,3.88283,1,8,0.001
13869,0.617511169369711,4.81744405467688,0.123375860524328,22.4320286163971,0.776566,2.329698,2.87042275965614,1,0.4,3.88283,1,18,0.001
13870,0.338026637997912,9.4127023380612,0.120247930645956,22.1286222555903,0.776566,3.106264,2.87042275965614,1,0.4,3.88283,1,20,0.001
13871,0.145405045934704,-41.5726498694937,0.119064884277543,23.9494461718477,0.776566,3.88283,2.87042275965614,1,0.4,3.88283,1,20,0.001
13872,0.00272520887378436,-39.7678203802484,0.118381409309157,12.0465526172459,1.553132,-3.88283,2.87042275965614,1,0.4,3.88283,1,104,0.001
13873,0.0130558127343463,9.00406053133126,0.118381112992876,12.0446823546956,1.553132,-3.106264,2.87042275965614,1,0.4,3.88283,1,106,0.001
13874,0.0491507866846475,4.6083001795579,0.118381378133528,12.0463310986473,1.553132,-2.329698,2.87042275965614,1,0.4,3.88283,1,108,0.001
13875,0.145405045934704,3.41681421442844,0.118382685706681,12.0546335711757,1.553132,-1.553132,2.87042275965614,1,0.4,3.88283,1,110,0.001
13876,0.338026637997912,2.95794445734986,0.118381055584459,12.0442850134921,1.553132,-0.776566,2.87042275965614,1,0.4,3.88283,1,110,0.001
13877,0.617511169369711,2.83120324336213,0.11838134912523,12.046074894559,1.553132,0,2.87042275965614,1,0.4,3.88283,1,108,0.001
13878,0.886464100039794,2.95794445734986,0.118382809941295,12.0479108162476,1.553132,0.776566,2.87042275965614,1,0.4,3.88283,1,98,0.001
13879,0.999999840095998,3.41681421442844,0.999999499525232,3.25456641246355,1.553132,1.553132,2.87042275965614,1,0.4,3.88283,1,4,0.001
13880,0.886464100039794,4.6083001795579,0.339585047575262,16.7960815662747,1.553132,2.329698,2.87042275965614,1,0.4,3.88283,1,6,0.001
13881,0.617511169369711,9.00406053133126,0.17959180024633,-38.2358587350697,1.553132,3.106264,2.87042275965614,1,0.4,3.88283,1,8,0.001
13882,0.338026637997912,-39.7678203802484,0.139600888846686,-20.454185341347,1.553132,3.88283,2.87042275965614,1,0.4,3.88283,1,10,0.001
13883,0.000447010907104405,-36.7597712315062,0.11837938934079,12.0339794422727,2.329698,-3.88283,2.87042275965614,1,0.4,3.88283,1,114,0.001
13884,0.00272520887378436,8.32299085344802,0.118380806356824,12.0427404681211,2.329698,-3.106264,2.87042275965614,1,0.4,3.88283,1,116,0.001
13885,0.0130558127343463,4.2597270543596,0.118382231857865,12.0517459185357,2.329698,-2.329698,2.87042275965614,1,0.4,3.88283,1,118,0.001
13886,0.0491507866846475,3.1583654236512,0.118383725753246,12.0613998486857,2.329698,-1.553132,2.87042275965614,1,0.4,3.88283,1,120,0.001
13887,0.145405045934704,2.73420470440687,0.118380114855488,12.0384255493739,2.329698,-0.776566,2.87042275965614,1,0.4,3.88283,1,120,0.001
13888,0.338026637997912,2.61705023158828,0.118378778900701,12.0302346303239,2.329698,0,2.87042275965614,1,0.4,3.88283,1,120,0.001
13889,0.617511169369711,2.73420470440687,0.11838371192963,12.0612915018574,2.329698,0.776566,2.87042275965614,1,0.4,3.88283,1,120,0.001
13890,0.886464100039794,3.1583654236512,0.11838178058327,12.0486397058887,2.329698,1.553132,2.87042275965614,1,0.4,3.88283,1,112,0.001
13891,0.999999840095998,4.2597270543596,0.999999164829124,3.67575494059837,2.329698,2.329698,2.87042275965614,1,0.4,3.88283,1,4,0.001
13892,0.886464100039794,8.32299085344802,0.560870594424925,25.641420684545,2.329698,3.106264,2.87042275965614,1,0.4,3.88283,1,4,0.001
13893,0.617511169369711,-36.7597712315062,0.239084171003809,-8.55554822209996,2.329698,3.88283,2.87042275965614,1,0.4,3.88283,1,6,0.001
13894,5.76180941867391e-05,-32.5485024232671,0.118381705721927,12.0484013309899,3.106264,-3.88283,2.87042275965614,1,0.4,3.88283,1,122,0.001
13895,0.000447010907104405,7.36949330441148,0.118383935513035,12.0627616379055,3.106264,-3.106264,2.87042275965614,1,0.4,3.88283,1,124,0.001
13896,0.00272520887378436,3.77172467908199,0.11838022347357,12.0391043883167,3.106264,-2.329698,2.87042275965614,1,0.4,3.88283,1,124,0.001
13897,0.0130558127343463,2.79653711656306,0.118382408433272,12.0528682000725,3.106264,-1.553132,2.87042275965614,1,0.4,3.88283,1,126,0.001
13898,0.0491507866846475,2.42096905028669,0.118384588134371,12.0670743866358,3.106264,-0.776566,2.87042275965614,1,0.4,3.88283,1,128,0.001
13899,0.145405045934704,2.31723601510489,0.118381787543711,12.0489105418191,3.106264,0,2.87042275965614,1,0.4,3.88283,1,128,0.001
13900,0.338026637997912,2.42096905028669,0.118380968666857,12.0437330291022,3.106264,0.776566,2.87042275965614,1,0.4,3.88283,1,128,0.001
13901,0.617511169369711,2.79653711656306,0.118379444439595,12.0342929469651,3.106264,1.553132,2.87042275965614,1,0.4,3.88283,1,126,0.001
13902,0.886464100039794,3.77172467908199,0.11838027433028,12.039397152355,3.106264,2.329698,2.87042275965614,1,0.4,3.88283,1,120,0.001
13903,0.999999840095998,7.36949330441148,0.999998832192664,4.62418902579114,3.106264,3.106264,2.87042275965614,1,0.4,3.88283,1,4,0.001
13904,0.886464100039794,-32.5485024232671,0.607105789996925,-15.0846015605288,3.106264,3.88283,2.87042275965614,1,0.4,3.88283,1,4,0.001
13905,5.83609162657978e-06,-27.1340139555312,0.118383430588476,12.0594772200119,3.88283,-3.88283,2.87042275965614,1,0.4,3.88283,1,128,0.001
13906,5.76180941867391e-05,6.14356788422165,0.11838037891256,12.0400629294654,3.88283,-3.106264,2.87042275965614,1,0.4,3.88283,1,128,0.001
13907,0.000447010907104406,3.14429305372505,0.11838321189026,12.0580526792384,3.88283,-2.329698,2.87042275965614,1,0.4,3.88283,1,130,0.001
13908,0.00272520887378436,2.33132929316403,0.118379917810087,12.0372043679274,3.88283,-1.553132,2.87042275965614,1,0.4,3.88283,1,130,0.001
13909,0.0130558127343463,2.01823749498931,0.118382614417272,12.0541857982473,3.88283,-0.776566,2.87042275965614,1,0.4,3.88283,1,132,0.001
13910,0.0491507866846475,1.93176059391196,0.11837941235569,12.034102020812,3.88283,0,2.87042275965614,1,0.4,3.88283,1,132,0.001
13911,0.145405045934704,2.01823749498931,0.118383119304898,12.0574513279933,3.88283,0.776566,2.87042275965614,1,0.4,3.88283,1,134,0.001
13912,0.338026637997912,2.33132929316403,0.118382870227631,12.0558415899272,3.88283,1.553132,2.87042275965614,1,0.4,3.88283,1,134,0.001
13913,0.617511169369711,3.14429305372505,0.118381816357549,12.0490914490659,3.88283,2.329698,2.87042275965614,1,0.4,3.88283,1,132,0.001
13914,0.886464100039794,6.14356788422165,0.118381856466382,12.049334918588,3.88283,3.106264,2.87042275965614,1,0.4,3.88283,1,126,0.001
13915,0.999999840095998,-27.1340139555312,0.999998577580129,7.6622155436215,3.88283,3.88283,2.87042275965614,1,0.4,3.88283,1,4,0.001
13916,0.999999840095998,-32.2019643140162,0.999999646976576,18.6169658328253,-3.88283,-3.88283,3.20738203843682,1,0.4,3.88283,1,2,0.001
13917,0.886464100039794,7.29103162151628,0.105680235666857,15.4961184188473,-3.88283,-3.106264,3.20738203843682,1,0.4,3.88283,1,104,0.001
13918,0.617511169369711,3.73156779807078,0.105683012433421,15.5425468980846,-3.88283,-2.329698,3.20738203843682,1,0.4,3.88283,1,110,0.001
13919,0.338026637997912,2.76676288387422,0.105684293034447,15.5648647787982,-3.88283,-1.553132,3.20738203843682,1,0.4,3.88283,1,112,0.001
13920,0.145405045934704,2.39519342392049,0.105684106774598,15.5615810672519,-3.88283,-0.776566,3.20738203843682,1,0.4,3.88283,1,112,0.001
13921,0.0491507866846475,2.29256481589209,0.105679306582228,15.4812729738437,-3.88283,0,3.20738203843682,1,0.4,3.88283,1,110,0.001
13922,0.0130558127343463,2.39519342392049,0.105682386249857,15.5318822869372,-3.88283,0.776566,3.20738203843682,1,0.4,3.88283,1,110,0.001
13923,0.00272520887378436,2.76676288387422,0.105678583150269,15.4699206459006,-3.88283,1.553132,3.20738203843682,1,0.4,3.88283,1,108,0.001
13924,0.000447010907104405,3.73156779807078,0.105681938346761,15.5243415146442,-3.88283,2.329698,3.20738203843682,1,0.4,3.88283,1,108,0.001
13925,5.76180941867391e-05,7.29103162151628,0.105677880995667,15.4590000671845,-3.88283,3.106264,3.20738203843682,1,0.4,3.88283,1,106,0.001
13926,5.83609162657978e-06,-32.2019643140162,0.105681083999509,15.5101735597475,-3.88283,3.88283,3.20738203843682,1,0.4,3.88283,1,106,0.001
13927,0.886464100039794,-37.6164527817522,0.780565820044232,-42.7760087748927,-3.106264,-3.88283,3.20738203843682,1,0.4,3.88283,1,2,0.001
13928,0.999999840095998,8.51695704170611,0.999999702549707,6.30027670350457,-3.106264,-3.106264,3.20738203843682,1,0.4,3.88283,1,2,0.001
13929,0.886464100039794,4.35899942342771,0.105678435997849,15.4670027420505,-3.106264,-2.329698,3.20738203843682,1,0.4,3.88283,1,98,0.001
13930,0.617511169369711,3.23197070727325,0.105680080967396,15.4937411055882,-3.106264,-1.553132,3.20738203843682,1,0.4,3.88283,1,104,0.001
13931,0.338026637997912,2.79792497921787,0.105681684509595,15.5200707888569,-3.106264,-0.776566,3.20738203843682,1,0.4,3.88283,1,106,0.001
13932,0.145405045934704,2.67804023708502,0.105681978382305,15.5249925810013,-3.106264,0,3.20738203843682,1,0.4,3.88283,1,106,0.001
13933,0.0491507866846474,2.79792497921787,0.105684496208453,15.5684901005211,-3.106264,0.776566,3.20738203843682,1,0.4,3.88283,1,106,0.001
13934,0.0130558127343463,3.23197070727325,0.105681263593239,15.5130273157519,-3.106264,1.553132,3.20738203843682,1,0.4,3.88283,1,104,0.001
13935,0.00272520887378436,4.35899942342771,0.105677847494329,15.458482155642,-3.106264,2.329698,3.20738203843682,1,0.4,3.88283,1,102,0.001
13936,0.000447010907104405,8.51695704170611,0.10568170800882,15.5205327374408,-3.106264,3.106264,3.20738203843682,1,0.4,3.88283,1,102,0.001
13937,5.76180941867391e-05,-37.6164527817522,0.105678185746916,15.463803592095,-3.106264,3.88283,3.20738203843682,1,0.4,3.88283,1,100,0.001
13938,0.617511169369711,-41.8277215899912,0.291646283142366,-9.58274750451557,-2.329698,-3.88283,3.20738203843682,1,0.4,3.88283,1,4,0.001
13939,0.886464100039794,9.47045459074264,0.49670358194203,175.650363254093,-2.329698,-3.106264,3.20738203843682,1,0.4,3.88283,1,4,0.001
13940,0.999999840095998,4.84700179870533,0.999999755750622,4.43343371069684,-2.329698,-2.329698,3.20738203843682,1,0.4,3.88283,1,2,0.001
13941,0.886464100039794,3.59379901436139,0.105679998032909,15.4858547381331,-2.329698,-1.553132,3.20738203843682,1,0.4,3.88283,1,90,0.001
13942,0.617511169369711,3.11116063333806,0.10568422992763,15.5636596193338,-2.329698,-0.776566,3.20738203843682,1,0.4,3.88283,1,98,0.001
13943,0.338026637997912,2.97785445356841,0.105678286861973,15.4651922420813,-2.329698,0,3.20738203843682,1,0.4,3.88283,1,98,0.001
13944,0.145405045934704,3.11116063333806,0.105678969573709,15.4759776671914,-2.329698,0.776566,3.20738203843682,1,0.4,3.88283,1,98,0.001
13945,0.0491507866846475,3.59379901436139,0.105682363070981,15.5315023205926,-2.329698,1.553132,3.20738203843682,1,0.4,3.88283,1,98,0.001
13946,0.0130558127343463,4.84700179870533,0.105679610913014,15.4861851544228,-2.329698,2.329698,3.20738203843682,1,0.4,3.88283,1,96,0.001
13947,0.00272520887378436,9.47045459074264,0.105683970380393,15.5593180151384,-2.329698,3.106264,3.20738203843682,1,0.4,3.88283,1,96,0.001
13948,0.000447010907104406,-41.8277215899913,0.105681615858871,15.5191405203914,-2.329698,3.88283,3.20738203843682,1,0.4,3.88283,1,94,0.001
13949,0.338026637997912,-44.8357707387335,0.134236944814167,-14.913278644533,-1.553132,-3.88283,3.20738203843682,1,0.4,3.88283,1,8,0.001
13950,0.617511169369711,10.1515242686259,0.155754219973042,-22.4545620301662,-1.553132,-3.106264,3.20738203843682,1,0.4,3.88283,1,8,0.001
13951,0.886464100039794,5.19557492390362,0.466477123926532,11.3267584082368,-1.553132,-2.329698,3.20738203843682,1,0.4,3.88283,1,4,0.001
13952,0.999999840095998,3.85224780513863,0.999999800171882,3.74332053343912,-1.553132,-1.553132,3.20738203843682,1,0.4,3.88283,1,2,0.001
13953,0.886464100039794,3.33490038628105,0.105683655856496,15.4131583565959,-1.553132,-0.776566,3.20738203843682,1,0.4,3.88283,1,76,0.001
13954,0.617511169369711,3.19200746534226,0.105680153298685,15.4933736485787,-1.553132,0,3.20738203843682,1,0.4,3.88283,1,86,0.001
13955,0.338026637997912,3.33490038628105,0.105679338767189,15.4816105291999,-1.553132,0.776566,3.20738203843682,1,0.4,3.88283,1,88,0.001
13956,0.145405045934704,3.85224780513863,0.105680173272419,15.4951296383015,-1.553132,1.553132,3.20738203843682,1,0.4,3.88283,1,88,0.001
13957,0.0491507866846475,5.19557492390363,0.105684240096053,15.5640214448255,-1.553132,2.329698,3.20738203843682,1,0.4,3.88283,1,88,0.001
13958,0.0130558127343463,10.1515242686259,0.10568275827368,15.5385120349907,-1.553132,3.106264,3.20738203843682,1,0.4,3.88283,1,86,0.001
13959,0.00272520887378436,-44.8357707387335,0.105681819768173,15.5226543245127,-1.553132,3.88283,3.20738203843682,1,0.4,3.88283,1,84,0.001
13960,0.145405045934704,-46.6406002279788,0.107024604158479,63.4259248157438,-0.776566,-3.88283,3.20738203843682,1,0.4,3.88283,1,16,0.001
13961,0.338026637997912,10.5601660753558,0.10919638660285,49.4929325710544,-0.776566,-3.106264,3.20738203843682,1,0.4,3.88283,1,16,0.001
13962,0.617511169369711,5.4047187990226,0.115204160765585,46.0291876821256,-0.776566,-2.329698,3.20738203843682,1,0.4,3.88283,1,14,0.001
13963,0.886464100039794,4.00731707960498,0.272026130316905,10.1582208596591,-0.776566,-1.553132,3.20738203843682,1,0.4,3.88283,1,6,0.001
13964,0.999999840095998,3.46914423804684,0.999999829725815,3.44810218572933,-0.776566,-0.776566,3.20738203843682,1,0.4,3.88283,1,2,0.001
13965,0.886464100039794,3.32049927240657,0.105703695457846,14.4069080351053,-0.776566,0,3.20738203843682,1,0.4,3.88283,1,48,0.001
13966,0.617511169369711,3.46914423804684,0.10568298908204,15.4830618066947,-0.776566,0.776566,3.20738203843682,1,0.4,3.88283,1,68,0.001
13967,0.338026637997912,4.00731707960498,0.105682750068945,15.5312033687164,-0.776566,1.553132,3.20738203843682,1,0.4,3.88283,1,72,0.001
13968,0.145405045934704,5.4047187990226,0.105683153715185,15.5457305834095,-0.776566,2.329698,3.20738203843682,1,0.4,3.88283,1,72,0.001
13969,0.0491507866846475,10.5601660753558,0.105682072806992,15.5312604998223,-0.776566,3.106264,3.20738203843682,1,0.4,3.88283,1,70,0.001
13970,0.0130558127343463,-46.6406002279788,0.105683924251698,15.5583147295396,-0.776566,3.88283,3.20738203843682,1,0.4,3.88283,1,68,0.001
13971,0.0491507866846475,-47.2422100577272,0.105672444838518,16.325615500315,0,-3.88283,3.20738203843682,1,0.4,3.88283,1,40,0.001
13972,0.145405045934704,10.6963800109325,0.105678064102645,16.1187035312997,0,-3.106264,3.20738203843682,1,0.4,3.88283,1,42,0.001
13973,0.338026637997912,5.47443342406226,0.105684321793183,16.0021348330111,0,-2.329698,3.20738203843682,1,0.4,3.88283,1,42,0.001
13974,0.617511169369711,4.05900683776043,0.105724401719153,15.9279850915111,0,-1.553132,3.20738203843682,1,0.4,3.88283,1,36,0.001
13975,0.886464100039794,3.51389218863544,0.114995396094264,13.7368352159041,0,-0.776566,3.20738203843682,1,0.4,3.88283,1,16,0.001
13976,0.999999840095998,3.36332987476134,0.999999840095998,3.36332987476134,0,0,3.20738203843682,1,0.4,3.88283,1,2,0.001
13977,0.886464100039794,3.51389218863544,0.114995396094266,13.7368352159038,0,0.776566,3.20738203843682,1,0.4,3.88283,1,16,0.001
13978,0.617511169369711,4.05900683776042,0.105724401718574,15.9279850916794,0,1.553132,3.20738203843682,1,0.4,3.88283,1,36,0.001
13979,0.338026637997912,5.47443342406226,0.10568432179329,16.0021348331096,0,2.329698,3.20738203843682,1,0.4,3.88283,1,42,0.001
13980,0.145405045934704,10.6963800109325,0.105678064102615,16.1187035313076,0,3.106264,3.20738203843682,1,0.4,3.88283,1,42,0.001
13981,0.0491507866846475,-47.2422100577272,0.105672444838518,16.325615500315,0,3.88283,3.20738203843682,1,0.4,3.88283,1,40,0.001
13982,0.0130558127343463,-46.6406002279788,0.105683924251758,15.5583147295226,0.776566,-3.88283,3.20738203843682,1,0.4,3.88283,1,68,0.001
13983,0.0491507866846474,10.5601660753558,0.10568207283694,15.5312604911476,0.776566,-3.106264,3.20738203843682,1,0.4,3.88283,1,70,0.001
13984,0.145405045934704,5.4047187990226,0.10568315371518,15.5457305834006,0.776566,-2.329698,3.20738203843682,1,0.4,3.88283,1,72,0.001
13985,0.338026637997912,4.00731707960498,0.105682750067516,15.531203367811,0.776566,-1.553132,3.20738203843682,1,0.4,3.88283,1,72,0.001
13986,0.617511169369711,3.46914423804684,0.10568299204138,15.4830868607923,0.776566,-0.776566,3.20738203843682,1,0.4,3.88283,1,68,0.001
13987,0.886464100039794,3.32049927240657,0.105703695324501,14.4069080727729,0.776566,0,3.20738203843682,1,0.4,3.88283,1,48,0.001
13988,0.999999840095998,3.46914423804684,0.999999829725815,3.44810218572933,0.776566,0.776566,3.20738203843682,1,0.4,3.88283,1,2,0.001
13989,0.886464100039794,4.00731707960498,0.272026130316905,10.1582208596591,0.776566,1.553132,3.20738203843682,1,0.4,3.88283,1,6,0.001
13990,0.617511169369711,5.4047187990226,0.115204160765586,46.0291876821244,0.776566,2.329698,3.20738203843682,1,0.4,3.88283,1,14,0.001
13991,0.338026637997912,10.5601660753558,0.10919638660285,49.4929325710552,0.776566,3.106264,3.20738203843682,1,0.4,3.88283,1,16,0.001
13992,0.145405045934704,-46.6406002279788,0.107024604158479,63.4259248157442,0.776566,3.88283,3.20738203843682,1,0.4,3.88283,1,16,0.001
13993,0.00272520887378436,-44.8357707387335,0.105681819768173,15.5226543245085,1.553132,-3.88283,3.20738203843682,1,0.4,3.88283,1,84,0.001
13994,0.0130558127343463,10.1515242686259,0.105682758273649,15.538512034791,1.553132,-3.106264,3.20738203843682,1,0.4,3.88283,1,86,0.001
13995,0.0491507866846475,5.19557492390362,0.105684240096054,15.5640214448254,1.553132,-2.329698,3.20738203843682,1,0.4,3.88283,1,88,0.001
13996,0.145405045934704,3.85224780513863,0.105680173272417,15.4951296382936,1.553132,-1.553132,3.20738203843682,1,0.4,3.88283,1,88,0.001
13997,0.338026637997912,3.33490038628105,0.105679343887567,15.4816392701667,1.553132,-0.776566,3.20738203843682,1,0.4,3.88283,1,88,0.001
13998,0.617511169369711,3.19200746534226,0.105680156418046,15.4934110514779,1.553132,0,3.20738203843682,1,0.4,3.88283,1,86,0.001
13999,0.886464100039794,3.33490038628105,0.105683646133866,15.4131380458914,1.553132,0.776566,3.20738203843682,1,0.4,3.88283,1,76,0.001
14000,0.999999840095998,3.85224780513863,0.999999800171882,3.74332053343912,1.553132,1.553132,3.20738203843682,1,0.4,3.88283,1,2,0.001
14001,0.886464100039794,5.19557492390363,0.466477123926531,11.3267584082368,1.553132,2.329698,3.20738203843682,1,0.4,3.88283,1,4,0.001
14002,0.617511169369711,10.1515242686259,0.155754219973042,-22.4545620301662,1.553132,3.106264,3.20738203843682,1,0.4,3.88283,1,8,0.001
14003,0.338026637997912,-44.8357707387335,0.134236944814166,-14.913278644533,1.553132,3.88283,3.20738203843682,1,0.4,3.88283,1,8,0.001
14004,0.000447010907104405,-41.8277215899912,0.105681615858843,15.5191405203872,2.329698,-3.88283,3.20738203843682,1,0.4,3.88283,1,94,0.001
14005,0.00272520887378436,9.47045459074264,0.105683970380296,15.5593180328053,2.329698,-3.106264,3.20738203843682,1,0.4,3.88283,1,96,0.001
14006,0.0130558127343463,4.84700179870533,0.105679610913014,15.4861851544224,2.329698,-2.329698,3.20738203843682,1,0.4,3.88283,1,96,0.001
14007,0.0491507866846475,3.59379901436139,0.105682363070981,15.5315023205904,2.329698,-1.553132,3.20738203843682,1,0.4,3.88283,1,98,0.001
14008,0.145405045934704,3.11116063333806,0.105678969573916,15.4759776671795,2.329698,-0.776566,3.20738203843682,1,0.4,3.88283,1,98,0.001
14009,0.338026637997912,2.97785445356841,0.105678286862021,15.4651922420695,2.329698,0,3.20738203843682,1,0.4,3.88283,1,98,0.001
14010,0.617511169369711,3.11116063333806,0.105684229927694,15.563659619084,2.329698,0.776566,3.20738203843682,1,0.4,3.88283,1,98,0.001
14011,0.886464100039794,3.59379901436139,0.105679998032876,15.4858547381226,2.329698,1.553132,3.20738203843682,1,0.4,3.88283,1,90,0.001
14012,0.999999840095998,4.84700179870533,0.999999755750622,4.43343371069684,2.329698,2.329698,3.20738203843682,1,0.4,3.88283,1,2,0.001
14013,0.886464100039794,9.47045459074264,0.496703581942031,175.650363254077,2.329698,3.106264,3.20738203843682,1,0.4,3.88283,1,4,0.001
14014,0.617511169369711,-41.8277215899912,0.291646283142366,-9.58274750451555,2.329698,3.88283,3.20738203843682,1,0.4,3.88283,1,4,0.001
14015,5.76180941867391e-05,-37.6164527817522,0.105678185746916,15.4638035920954,3.106264,-3.88283,3.20738203843682,1,0.4,3.88283,1,100,0.001
14016,0.000447010907104405,8.51695704170611,0.105681708008822,15.5205327374404,3.106264,-3.106264,3.20738203843682,1,0.4,3.88283,1,102,0.001
14017,0.00272520887378436,4.35899942342771,0.105677847494312,15.4584821558837,3.106264,-2.329698,3.20738203843682,1,0.4,3.88283,1,102,0.001
14018,0.0130558127343463,3.23197070727325,0.105681263593238,15.5130273157518,3.106264,-1.553132,3.20738203843682,1,0.4,3.88283,1,104,0.001
14019,0.0491507866846475,2.79792497921787,0.105684496208539,15.5684901021653,3.106264,-0.776566,3.20738203843682,1,0.4,3.88283,1,106,0.001
14020,0.145405045934704,2.67804023708502,0.105681978382306,15.5249925810009,3.106264,0,3.20738203843682,1,0.4,3.88283,1,106,0.001
14021,0.338026637997912,2.79792497921787,0.105681684509597,15.5200707888571,3.106264,0.776566,3.20738203843682,1,0.4,3.88283,1,106,0.001
14022,0.617511169369711,3.23197070727325,0.105680080974559,15.4937410736454,3.106264,1.553132,3.20738203843682,1,0.4,3.88283,1,104,0.001
14023,0.886464100039794,4.35899942342771,0.105678439845605,15.4670042262041,3.106264,2.329698,3.20738203843682,1,0.4,3.88283,1,98,0.001
14024,0.999999840095998,8.51695704170611,0.999999702549707,6.30027670350457,3.106264,3.106264,3.20738203843682,1,0.4,3.88283,1,2,0.001
14025,0.886464100039794,-37.6164527817522,0.780565820044232,-42.7760087748927,3.106264,3.88283,3.20738203843682,1,0.4,3.88283,1,2,0.001
14026,5.83609162657978e-06,-32.2019643140162,0.105681083999511,15.5101735597465,3.88283,-3.88283,3.20738203843682,1,0.4,3.88283,1,106,0.001
14027,5.76180941867391e-05,7.29103162151628,0.105677880995667,15.4590000671845,3.88283,-3.106264,3.20738203843682,1,0.4,3.88283,1,106,0.001
14028,0.000447010907104406,3.73156779807078,0.10568193834674,15.5243415145124,3.88283,-2.329698,3.20738203843682,1,0.4,3.88283,1,108,0.001
14029,0.00272520887378436,2.76676288387422,0.105678583150269,15.4699206459023,3.88283,-1.553132,3.20738203843682,1,0.4,3.88283,1,108,0.001
14030,0.0130558127343463,2.39519342392049,0.105682386249843,15.5318822869128,3.88283,-0.776566,3.20738203843682,1,0.4,3.88283,1,110,0.001
14031,0.0491507866846475,2.29256481589209,0.105679306582226,15.4812729738426,3.88283,0,3.20738203843682,1,0.4,3.88283,1,110,0.001
14032,0.145405045934704,2.39519342392049,0.105684106774602,15.5615810671209,3.88283,0.776566,3.20738203843682,1,0.4,3.88283,1,112,0.001
14033,0.338026637997912,2.76676288387422,0.105684293034449,15.5648647787891,3.88283,1.553132,3.20738203843682,1,0.4,3.88283,1,112,0.001
14034,0.617511169369711,3.73156779807078,0.105683012433421,15.5425468980848,3.88283,2.329698,3.20738203843682,1,0.4,3.88283,1,110,0.001
14035,0.886464100039794,7.29103162151628,0.105680235666857,15.4961184188478,3.88283,3.106264,3.20738203843682,1,0.4,3.88283,1,104,0.001
14036,0.999999840095998,-32.2019643140162,0.999999646976576,18.6169658328253,3.88283,3.88283,3.20738203843682,1,0.4,3.88283,1,2,0.001
14037,0.999999840095998,-37.8648419848446,0.999999621180436,21.6171910779602,-3.88283,-3.88283,3.58389700816039,1,0.4,3.88283,1,2,0.001
14038,0.886464100039794,8.57319626725552,0.0943705388940759,20.121693006501,-3.88283,-3.106264,3.58389700816039,1,0.4,3.88283,1,90,0.001
14039,0.617511169369711,4.38778279647321,0.094368547698141,20.0459784871413,-3.88283,-2.329698,3.58389700816039,1,0.4,3.88283,1,94,0.001
14040,0.338026637997912,3.25331207704715,0.0943703674036398,20.1167884731404,-3.88283,-1.553132,3.58389700816039,1,0.4,3.88283,1,96,0.001
14041,0.145405045934704,2.81640025544694,0.094369756858533,20.0926520904419,-3.88283,-0.776566,3.58389700816039,1,0.4,3.88283,1,96,0.001
14042,0.0491507866846475,2.6957238896133,0.0943714512663942,20.1608920087236,-3.88283,0,3.58389700816039,1,0.4,3.88283,1,96,0.001
14043,0.0130558127343463,2.81640025544694,0.0943738772164644,20.2647932611874,-3.88283,0.776566,3.58389700816039,1,0.4,3.88283,1,96,0.001
14044,0.00272520887378436,3.25331207704715,0.0943697100721316,20.0908896858403,-3.88283,1.553132,3.58389700816039,1,0.4,3.88283,1,94,0.001
14045,0.000447010907104405,4.38778279647321,0.0943725332661821,20.2063058183158,-3.88283,2.329698,3.58389700816039,1,0.4,3.88283,1,94,0.001
14046,5.76180941867391e-05,8.57319626725552,0.0943679532981947,20.0237519587379,-3.88283,3.106264,3.58389700816039,1,0.4,3.88283,1,92,0.001
14047,5.83609162657978e-06,-37.8648419848446,0.094370764437302,20.1329635636455,-3.88283,3.88283,3.58389700816039,1,0.4,3.88283,1,92,0.001
14048,0.886464100039794,-43.2793304525806,0.751423781491558,-28.5048452605873,-3.106264,-3.88283,3.58389700816039,1,0.4,3.88283,1,2,0.001
14049,0.999999840095998,9.79912168744535,0.999999683288704,7.20411820260479,-3.106264,-3.106264,3.58389700816039,1,0.4,3.88283,1,2,0.001
14050,0.886464100039794,5.01521442183014,0.0943688598584293,20.0492396776882,-3.106264,-2.329698,3.58389700816039,1,0.4,3.88283,1,84,0.001
14051,0.617511169369711,3.71851990044618,0.0943725231384819,20.2057697701147,-3.106264,-1.553132,3.58389700816039,1,0.4,3.88283,1,90,0.001
14052,0.338026637997912,3.21913181074432,0.094374081041105,20.2738336966139,-3.106264,-0.776566,3.58389700816039,1,0.4,3.88283,1,92,0.001
14053,0.145405045934704,3.08119931080623,0.0943739104877706,20.2660516783767,-3.106264,0,3.58389700816039,1,0.4,3.88283,1,92,0.001
14054,0.0491507866846474,3.21913181074432,0.0943689918379212,20.0626762355754,-3.106264,0.776566,3.58389700816039,1,0.4,3.88283,1,90,0.001
14055,0.0130558127343463,3.71851990044618,0.0943720917577282,20.1877577610826,-3.106264,1.553132,3.58389700816039,1,0.4,3.88283,1,90,0.001
14056,0.00272520887378436,5.01521442183014,0.0943680576427379,20.0273723906809,-3.106264,2.329698,3.58389700816039,1,0.4,3.88283,1,88,0.001
